stage,model,fold,split,architecture,activation,alpha,learning_rate_init,batch_size,max_iter,early_stopping,validation_fraction,n_iter_no_change,random_state,fit_time_seconds,score_time_seconds,convergence_warning_count,n_iter,final_loss,best_internal_validation_accuracy,trainable_parameter_count,tp,fn,fp,tn,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,predicted_positive_rate,observed_positive_rate
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,2,train,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.271147400024347,0.022616099915467203,0,28,0.39733155377551893,0.8005908419497785,769,649,547,305,3006,0.8109607277568227,0.7252624776638932,0.6802935010482181,0.5426421404682275,0.907882814859559,0.6037209302325581,0.8526491203437614,0.6728762924973875,0.21167073441313514,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,2,validation,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.271147400024347,0.022616099915467203,0,28,0.39733155377551893,0.8005908419497785,769,148,151,90,738,0.7861579414374446,0.6931438127090301,0.6218487394957983,0.49498327759197325,0.8913043478260869,0.5512104283054003,0.8215973534971645,0.6300857389840371,0.2111801242236025,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,3,train,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.25401720008812845,0.017630000016652048,0,30,0.4041518592258509,0.8227474150664698,769,625,571,287,3024,0.8096294652762369,0.7179472448683774,0.6853070175438597,0.5225752508361204,0.9133192389006343,0.5929791271347249,0.8509156414869257,0.665082104567115,0.20235189704903483,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,3,validation,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.25401720008812845,0.017630000016652048,0,30,0.4041518592258509,0.8227474150664698,769,148,151,72,756,0.8021295474711624,0.7040133779264214,0.6727272727272727,0.49498327759197325,0.9130434782608695,0.5703275529865125,0.839840531239397,0.6845002636149797,0.19520851818988466,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,4,train,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.21593269996810704,0.016969799995422363,0,28,0.41060379123772295,0.8064992614475628,769,637,559,325,2986,0.8038606611936987,0.7172255196774914,0.6621621621621622,0.532608695652174,0.9018423437028088,0.5903614457831325,0.84353752920487,0.6618628951962165,0.21344575105391614,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,4,validation,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.21593269996810704,0.016969799995422363,0,28,0.41060379123772295,0.8064992614475628,769,182,117,92,736,0.8145519077196096,0.748792270531401,0.6642335766423357,0.6086956521739131,0.8888888888888888,0.6352530541012217,0.8611696799314946,0.6735722569608251,0.24312333629103816,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,5,train,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.23638979997485876,0.01840619998984039,0,29,0.4068713437176676,0.8094534711964549,769,613,583,277,3035,0.8092280390417036,0.7144532701597919,0.6887640449438203,0.5125418060200669,0.9163647342995169,0.5877277085330777,0.8468788877579047,0.6702886458334774,0.1974267968056788,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,5,validation,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.23638979997485876,0.01840619998984039,0,29,0.4068713437176676,0.8094534711964549,769,148,151,59,768,0.8134991119005328,0.7118205384332297,0.714975845410628,0.49498327759197325,0.9286577992744861,0.5849802371541502,0.8495913423624901,0.6555283973210608,0.18383658969804617,0.2655417406749556
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,1,train,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.29902590007986873,0.025275900028645992,0,25,0.39469578229359653,0.793205317577548,1537,662,534,328,2983,0.8087419569558465,0.7272239893574575,0.6686868686868687,0.5535117056856187,0.9009362730292962,0.605672461116194,0.8458857876198624,0.6632673990616333,0.21965830929664965,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,1,validation,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.29902590007986873,0.025275900028645992,0,25,0.39469578229359653,0.793205317577548,1537,162,137,85,743,0.80301685891748,0.7195745076179858,0.6558704453441295,0.5418060200668896,0.8973429951690821,0.5934065934065934,0.8429588160211978,0.6424545693121211,0.2191659272404614,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,2,train,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.2310103999916464,0.016781099955551326,0,25,0.3957204802587157,0.8227474150664698,1537,704,492,353,2958,0.8125138673175061,0.7410072233125823,0.6660359508041628,0.5886287625418061,0.8933856840833585,0.6249445184198846,0.8510559208233626,0.6709361603256465,0.23452407366319059,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,2,validation,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.2310103999916464,0.016781099955551326,0,25,0.3957204802587157,0.8227474150664698,1537,153,146,105,723,0.7772848269742679,0.6924470457079153,0.5930232558139535,0.5117056856187291,0.8731884057971014,0.5493716337522442,0.8234432811464949,0.6295449293047621,0.22892635314995563,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,3,train,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.5959556999150664,0.021883000037632883,0,61,0.37348287768728883,0.7872968980797637,1537,611,585,235,3076,0.8180607943199467,0.7199470145627881,0.7222222222222222,0.5108695652173914,0.9290244639081848,0.5984329089128305,0.869419634965641,0.6987948497450729,0.18770800976259153,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,3,validation,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.5959556999150664,0.021883000037632883,0,61,0.37348287768728883,0.7872968980797637,1537,154,145,54,774,0.8234250221827861,0.7249163879598662,0.7403846153846154,0.5150501672240803,0.9347826086956522,0.6074950690335306,0.8412138690966668,0.6879006504075699,0.18456078083407276,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,4,train,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.4341631999704987,0.019283900037407875,0,47,0.39235218127272387,0.8138847858197932,1537,630,566,252,3059,0.818504548480142,0.7253229581338783,0.7142857142857143,0.5267558528428093,0.9238900634249472,0.6063522617901829,0.8599601864263138,0.6892112992079281,0.19569558464610606,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,4,validation,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.4341631999704987,0.019283900037407875,0,47,0.39235218127272387,0.8138847858197932,1537,173,126,77,751,0.8198757763975155,0.7428000743218135,0.692,0.5785953177257525,0.9070048309178744,0.6302367941712204,0.8612181506793983,0.6767678136260963,0.22182786157941436,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,5,train,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.2692956000100821,0.018786299973726273,0,30,0.39570152514658397,0.7991137370753324,1537,655,541,317,2995,0.8096716947648624,0.7259731512448904,0.6738683127572016,0.5476588628762542,0.9042874396135265,0.6042435424354243,0.8521760841290614,0.6750397023440108,0.21561668145519078,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.01 seed=42,5,validation,(32),relu,0.01,0.001,64,500,True,0.15,20,42,0.2692956000100821,0.018786299973726273,0,30,0.39570152514658397,0.7991137370753324,1537,160,139,73,754,0.8117229129662522,0.7234230991656994,0.6866952789699571,0.5351170568561873,0.9117291414752116,0.6015037593984962,0.8519409721239277,0.6532187360227819,0.2069271758436945,0.2655417406749556
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,1,train,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.42626400000881404,0.03016850003041327,0,29,0.3926007067346847,0.8330871491875923,3073,628,568,276,3035,0.8127357443976038,0.7208625550384904,0.6946902654867256,0.5250836120401338,0.9166414980368469,0.5980952380952381,0.8556192291025456,0.6839140936164376,0.20057688040825383,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,1,validation,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.42626400000881404,0.03016850003041327,0,29,0.3926007067346847,0.8330871491875923,3073,150,149,77,751,0.7994676131322094,0.704338535860275,0.6607929515418502,0.5016722408026756,0.9070048309178744,0.5703422053231939,0.8444614092062107,0.639416135897251,0.20141969831410825,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,2,train,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.29643480002414435,0.01986989995930344,0,27,0.3951277721340053,0.8301329394387001,3073,689,507,328,2983,0.8147326381184824,0.7385116147755177,0.6774827925270404,0.5760869565217391,0.9009362730292962,0.622684139177587,0.8562852718565559,0.6793710870821953,0.22564899045928555,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,2,validation,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.29643480002414435,0.01986989995930344,0,27,0.3951277721340053,0.8301329394387001,3073,153,146,95,733,0.7861579414374446,0.6984856930509105,0.6169354838709677,0.5117056856187291,0.8852657004830918,0.5594149908592322,0.8246671675310616,0.6393781751280467,0.22005323868677906,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,3,train,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.5319677999941632,0.02060439996421337,0,46,0.37719476112448647,0.7976366322008862,3073,695,501,311,3000,0.8198358109607278,0.7435871762211499,0.6908548707753479,0.5811036789297659,0.906070673512534,0.631244323342416,0.8684587657034573,0.6917848370853148,0.22320834257821168,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,3,validation,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.5319677999941632,0.02060439996421337,0,46,0.37719476112448647,0.7976366322008862,3073,165,134,83,745,0.8074534161490683,0.7257989594946117,0.6653225806451613,0.5518394648829431,0.8997584541062802,0.603290676416819,0.8363546766193268,0.6781650166495685,0.22005323868677906,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,4,train,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.3931728999596089,0.02179000002797693,0,29,0.3888437513738415,0.7784342688330872,3073,615,581,285,3026,0.807854448635456,0.7140686664195259,0.6833333333333333,0.5142140468227425,0.9139232860163092,0.5868320610687023,0.8504961923819356,0.6714506405453011,0.19968937208786333,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,4,validation,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.3931728999596089,0.02179000002797693,0,29,0.3888437513738415,0.7784342688330872,3073,174,125,82,746,0.8163265306122449,0.7414529914529915,0.6796875,0.5819397993311036,0.9009661835748792,0.6270270270270271,0.8613312490911734,0.6702878099334417,0.22715173025732033,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,5,train,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.6840154000092298,0.020441100001335144,0,55,0.3772215741924862,0.8094534711964549,3073,741,455,344,2968,0.822759538598048,0.7578502415458936,0.6829493087557603,0.6195652173913043,0.8961352657004831,0.6497150372643578,0.869605609681224,0.7071623051828881,0.2406832298136646,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.01 seed=42,5,validation,(64),relu,0.01,0.001,64,500,True,0.15,20,42,0.6840154000092298,0.020441100001335144,0,55,0.3772215741924862,0.8094534711964549,3073,172,127,92,735,0.80550621669627,0.7320026852911559,0.6515151515151515,0.5752508361204013,0.8887545344619106,0.61101243339254,0.8462225960780191,0.6554187650565408,0.2344582593250444,0.2655417406749556
