model,family,colsample_bytree,learning_rate,min_child_samples,n_estimators,num_leaves,reg_lambda,subsample,test_accuracy_mean,test_accuracy_std,train_accuracy_mean,train_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,train_balanced_accuracy_mean,train_balanced_accuracy_std,test_precision_mean,test_precision_std,train_precision_mean,train_precision_std,test_recall_mean,test_recall_std,train_recall_mean,train_recall_std,test_f1_mean,test_f1_std,train_f1_mean,train_f1_std,test_roc_auc_mean,test_roc_auc_std,train_roc_auc_mean,train_roc_auc_std,test_pr_auc_mean,test_pr_auc_std,train_pr_auc_mean,train_pr_auc_std,fit_time_mean,score_time_mean
LightGBM native trees=200 lr=0.03 leaves=31 child=10 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.03,10,200,31,0.0,1.0,0.7992568963642295,0.01331044935015416,0.8729146261489327,0.003099999516732638,0.7101910304265595,0.019067406699850197,0.8125045455050511,0.006945623822354458,0.6530165748561559,0.03317136813061361,0.8079341850187742,0.007867849100119402,0.5204013377926422,0.03466664486916369,0.6837792642140469,0.016268075594669324,0.5787887822862894,0.030630486875427364,0.7405362222528469,0.008651842729072852,0.8418834384597625,0.010138427255525745,0.9451169294469371,0.001082538350714974,0.6567180039497977,0.020818815352447156,0.8562224403738373,0.0024798672243472185,0.3007538318634033,0.06831269264221192
LightGBM native trees=100 lr=0.1 leaves=15 child=25 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,25,100,15,0.0,1.0,0.8024524784042895,0.012822549110464727,0.8474443284418658,0.0027951447452089695,0.7134339036880963,0.01794499733054339,0.7748731144711933,0.004574169952300505,0.6618568609685018,0.033438920141724254,0.760696474378267,0.0066271092351103894,0.5237458193979934,0.032741774583332196,0.6202341137123746,0.009226163360624554,0.5843053683633617,0.029047480014787134,0.6832829030731224,0.006763582581331038,0.8446616240677953,0.012426130037291077,0.9179720657155181,0.0017208435703775006,0.6560900947057442,0.024056721982767978,0.7986138218367408,0.003463251263456122,0.10897626876831054,0.06557068824768067
LightGBM native trees=200 lr=0.03 leaves=31 child=25 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.03,25,200,31,1.0,0.8,0.7976591053441996,0.0112311667811885,0.8655041777662629,0.0014383956788496808,0.705899383811954,0.014810730457185516,0.800090124458173,0.0042943777674318345,0.6525095867950252,0.03142272743479323,0.7978683770238804,0.007256134208424975,0.5103678929765886,0.027789402110824046,0.6607023411371238,0.011698516677185763,0.5722446575273187,0.023881809366528405,0.7227186928748799,0.004995009399002859,0.84305656878174,0.009254842886287359,0.9307554838187999,0.0009659121238556755,0.6559845640674166,0.01967332448116376,0.8293987352700329,0.002247108172448093,0.2761660099029541,0.06727910041809082
LightGBM native trees=200 lr=0.03 leaves=31 child=10 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.03,10,200,31,1.0,0.8,0.8004985019724161,0.011765406597339094,0.8696310422375605,0.0026567342784588276,0.7101820322747193,0.014767211438139315,0.8063171815826011,0.006509350361210242,0.6584527219509938,0.03176601907429191,0.8050319789175908,0.005554793012665936,0.5177257525083612,0.025505921023327903,0.6714046822742475,0.01528065792850928,0.5792828383728137,0.02388350751467451,0.7320408963480738,0.008222389386778913,0.8428776382636876,0.008982159782914948,0.9352779902124322,0.0011323254129267549,0.6559658459061238,0.020017366639265798,0.8395421300531435,0.002275230367909192,0.2637024402618408,0.07476530075073243
LightGBM native trees=200 lr=0.03 leaves=31 child=25 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.03,25,200,31,0.0,0.8,0.7978367252376277,0.011150390917712912,0.8705627684747123,0.0017587221492706183,0.7058064815451389,0.013837896295851367,0.8075388919865663,0.004835021313345359,0.6532883104680989,0.031347096677426516,0.8070869474630973,0.005668304832127329,0.5096989966555184,0.024172991303802863,0.6732441471571907,0.012098058359656143,0.5722395933026334,0.022502873008424643,0.7340153159187819,0.005800698136121884,0.8419419335288068,0.009121805272893265,0.9384851575282592,0.0007522967118805072,0.65538092609496,0.02107382568965042,0.8414662023755491,0.0019812353338584383,0.25313601493835447,0.07567667961120605
LightGBM native trees=200 lr=0.03 leaves=31 child=10 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.03,10,200,31,0.0,0.8,0.8019193035156761,0.013023916592043536,0.8771300741093071,0.0024526715461718595,0.711575566276949,0.017497723013527283,0.81676218400182,0.005071258928223737,0.6618465259996911,0.03273283044029983,0.8200418501195074,0.008234668132350003,0.5190635451505016,0.02918718960437647,0.6881270903010034,0.012277026650821168,0.581586086390781,0.028441898964743847,0.7482043512980296,0.006376526192378837,0.8423641203855523,0.009099790830192963,0.9477584992627497,0.0010760221259468368,0.6553657023543443,0.019915646764893685,0.8611242486275368,0.002460277167445649,0.3281884670257568,0.0676464557647705
LightGBM native trees=200 lr=0.03 leaves=31 child=10 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.03,10,200,31,0.0,1.0,0.7987232486631226,0.012471673947821713,0.871627660334737,0.0008186952445417175,0.7081184336520543,0.017201913036014076,0.8093853427776583,0.003504565996332984,0.6531677784039427,0.029450515568630486,0.8084083932228744,0.006451087311919521,0.5150501672240803,0.02892541579991925,0.6767558528428094,0.010055716641052127,0.5757632610619738,0.027671875235583,0.7366556338515948,0.0036083020559087905,0.8438141869874075,0.009664737110603465,0.9436510510814952,0.0010555044387139622,0.6549702465133105,0.02019098741396704,0.852187432170264,0.003124720715069617,0.2535418510437012,0.07810816764831544
LightGBM native trees=200 lr=0.03 leaves=31 child=25 sub=1.0 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.03,25,200,31,1.0,1.0,0.801209769566951,0.012891634565156787,0.8586263426565676,0.002353436360535868,0.7117336461679555,0.01715755977563415,0.7909759926064274,0.004205180351340373,0.6590114649585488,0.03348651229747666,0.7827698103950087,0.007050954154739693,0.5210702341137124,0.029340083209981663,0.6468227424749163,0.009658547878390395,0.5816552158097501,0.027808244378159683,0.7082671684204173,0.005810278078635568,0.8442681010843088,0.010428336030205014,0.9277559028320803,0.0015007931979829883,0.6545664527608789,0.02285362621668939,0.8201272838223505,0.0034068167345380307,0.37375836372375487,0.0749887466430664
LightGBM native trees=200 lr=0.03 leaves=31 child=25 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.03,25,200,31,0.0,1.0,0.797126718476409,0.012846330509566213,0.864350397262348,0.0016795569978722911,0.7040411924382273,0.016392656469539857,0.798931050131758,0.0034337727256156312,0.6524170603015895,0.03411728352158959,0.7945264102431455,0.008083651321214169,0.505685618729097,0.02728572314966037,0.6595317725752509,0.009568374248107024,0.5694275384281672,0.026792301242010392,0.7206698906174658,0.0041588304064760755,0.8437978908718915,0.010757986886183082,0.9350847515409738,0.0012783719802568223,0.654247444110671,0.024943701733089695,0.8330566954247143,0.0038899234913383086,0.22808575630187988,0.07280473709106446
LightGBM native trees=200 lr=0.03 leaves=31 child=10 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.03,10,200,31,1.0,1.0,0.7997899136486784,0.014441049347639371,0.8646611826737429,0.002390565816812685,0.7105534953045598,0.01956477303192643,0.7997301281742637,0.0059079822571614015,0.6546487666955659,0.035913471102123146,0.7943705117002656,0.008249553533110007,0.5204013377926422,0.03294611466494914,0.6613712374581939,0.014834953254994572,0.5795614015302987,0.03168022590937482,0.721639276301099,0.007202848313526152,0.8428375697958744,0.011030955592344911,0.9333888905050074,0.0012407902096186483,0.6538587261384345,0.025277710881235253,0.8337373010391811,0.004040836805380796,0.2629189968109131,0.08216543197631836
LightGBM native trees=100 lr=0.1 leaves=15 child=25 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,25,100,15,0.0,0.8,0.7981919650244838,0.010328163632741643,0.8545883963602708,0.0023930984193967007,0.7071158193575522,0.014765881084425446,0.7858776068331175,0.005068939847029978,0.652499707425607,0.026695938035891403,0.7734045954629668,0.006589589750119561,0.5130434782608695,0.027302115895596706,0.6394648829431439,0.01200524488013212,0.5741258542029113,0.02404071681934226,0.6999937538317653,0.006806510686941769,0.8404045663430029,0.01077677544554012,0.9223421915397093,0.0017068554583313628,0.6534986936685488,0.020786089578140633,0.8084305329787072,0.004074331736583963,0.126700496673584,0.06419472694396973
LightGBM native trees=200 lr=0.03 leaves=31 child=25 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.03,25,200,31,1.0,1.0,0.796594174004454,0.011009566059791455,0.8603125100282731,0.0017234704657058302,0.7058153336595584,0.015191654646394022,0.794260069500211,0.003785626530970225,0.6481111217476204,0.029134066934064326,0.7842920521449901,0.008293617772568202,0.5123745819397993,0.02833152987899312,0.6535117056856188,0.010570890053029526,0.5718870096800394,0.024277689895066634,0.7128464184916408,0.004543367138146465,0.8419092968516033,0.009753062484083225,0.9296109796598871,0.0015066845163538235,0.6527030673813841,0.02323072021586902,0.8249196439715225,0.0036429579427473954,0.29801383018493655,0.08061490058898926
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,10,200,15,1.0,1.0,0.798902129389867,0.01046151857817729,0.8787274906489737,0.0017809338280088797,0.709308166816973,0.01568035087317499,0.8212677159656432,0.004814960523573781,0.6525234519453804,0.02594688058333492,0.8177639264636415,0.005927894145973193,0.5183946488294314,0.029688750529996165,0.6988294314381271,0.012051740967710532,0.5774476441864993,0.025345767285748423,0.7535343896379084,0.005581165912261374,0.8411243437620461,0.00947442547884938,0.9462699040922955,0.0019145478862496411,0.6522262107153703,0.024004571225543742,0.8626231431941912,0.0037293154312011126,0.16083202362060547,0.07136640548706055
LightGBM native trees=200 lr=0.03 leaves=31 child=25 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.03,25,200,31,0.0,1.0,0.7990784884499788,0.009234918443417017,0.8643948514279967,0.002028288883959837,0.7085740928717112,0.01276709572967905,0.7998693356693861,0.0034884569711146006,0.6542932052566943,0.02376337550482365,0.7926636957239752,0.008248879847610014,0.5157190635451505,0.023497214809699376,0.6623745819397993,0.00902700306104736,0.5765390974059541,0.02054018852715889,0.7216064282509611,0.004558421717576396,0.8411680162771062,0.00967862534347471,0.9364629427252382,0.0008840827171900711,0.6513357019164249,0.023685877698102865,0.835665466554169,0.0020716210238030824,0.23886923789978026,0.07208046913146973
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,10,200,15,0.0,1.0,0.7976598933650221,0.012506457599300814,0.8917734692105685,0.003653402122717573,0.7095312782947503,0.016617174611056402,0.8415768901360409,0.006941867021124523,0.6481187009594042,0.033182439530924084,0.8377107046978332,0.009351504547674229,0.5217391304347826,0.030432944925959382,0.7346153846153847,0.015431802000079374,0.5776145326115333,0.026747199669371603,0.7826519068132181,0.008712517922864026,0.83811969856079,0.008599827027729318,0.9586616924110605,0.0014867247743650142,0.6508648350141758,0.015530110161903588,0.8886364165878966,0.003066917355782235,0.1493532180786133,0.0707315444946289
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,10,100,31,0.0,1.0,0.7955298730813662,0.013483897700989669,0.9073485314867596,0.0037224830671065234,0.7080809806704871,0.01939680080801327,0.8660107243335251,0.008516934117364651,0.640733969908158,0.030423248290424438,0.8596785995071915,0.005652541090047436,0.5217391304347826,0.03324354151114159,0.7779264214046823,0.01915135558825473,0.5749690125504446,0.030973315356564352,0.816596225880686,0.009623979040166904,0.8363136322894187,0.010486947725692598,0.9701023562219543,0.0009814562519908467,0.6496594431380117,0.020012252250535066,0.9153694384267869,0.0032182297881229085,0.1523895740509033,0.0808302879333496
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,10,200,15,0.0,1.0,0.797126718476409,0.011025790451859259,0.8882678900946551,0.003868228023512336,0.7078869081721193,0.014976954411313415,0.8365203559781417,0.007506871168886365,0.6479316921952674,0.02958213056618249,0.8314326174223735,0.0073098474846907515,0.5177257525083612,0.02864563626135631,0.7262541806020066,0.016131707549311227,0.5750693909123574,0.02389536123843441,0.7751765012488315,0.009567118535677559,0.8396012100963492,0.008704280733739167,0.9565234331652018,0.0018408252921838036,0.6494808644328994,0.019485291542254573,0.8831218429507299,0.0038310538701857074,0.16360902786254883,0.0745621681213379
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,25,200,15,0.0,1.0,0.7974832190965814,0.01451712528151924,0.8827655353823068,0.003135772275649959,0.7081288921781008,0.019430622625890757,0.8296241927940613,0.005879446900831454,0.6487251450806701,0.036956944889903025,0.8192651431790162,0.008749304104711704,0.5177257525083612,0.03293253143837101,0.7163879598662207,0.013413414468331407,0.5755208807069748,0.031537383997539505,0.7642688080917015,0.007513134284590977,0.8388449208800515,0.010495701565055743,0.9512976908662327,0.0012490754960743082,0.6494619103327388,0.023568391104695705,0.8693043727040205,0.003539992937059435,0.14302453994750977,0.0579277515411377
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=0.8 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,10,100,31,1.0,0.8,0.7941092291422709,0.009415318777602856,0.891595593485752,0.0022072720357619135,0.7026282017581108,0.014010840869655325,0.8393728932846729,0.004939766855597849,0.6418708918974289,0.02423147542701693,0.8420755410660036,0.0053618157631620846,0.5076923076923078,0.027203611247709356,0.7280936454849499,0.011420315102985863,0.5666128677570055,0.02269773873449729,0.7808748865451153,0.0058198055214236325,0.8374845740037644,0.009906208946173476,0.9555475295855894,0.0009554868334850936,0.6490144657716642,0.017514944842494277,0.8851270208497224,0.001715518253707422,0.20064306259155273,0.08405499458312989
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,25,200,15,1.0,1.0,0.7980141875268913,0.010529209012222747,0.8744233607624855,0.0028105345512637312,0.7116953169618644,0.0146579046448082,0.8158279873143371,0.0060459253206415165,0.6465223927093368,0.026199120381878403,0.8081452517147435,0.008478922341263287,0.5277591973244148,0.026621737447668742,0.6909698996655519,0.01446850728851055,0.5808492962488836,0.02329416481041026,0.7448413360492923,0.007534782510016804,0.8397349349506348,0.009400193932916117,0.943083350088326,0.001624425763308751,0.6489207011443016,0.019185345531172425,0.8530536573368261,0.005137330356422181,0.16320257186889647,0.06544952392578125
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=1.0 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,10,200,15,1.0,1.0,0.7990797492832951,0.012477809045156775,0.8759319870952984,0.002320804616209923,0.7111383414732345,0.016798642426718646,0.8168547853393658,0.004769625876258976,0.6511394935129893,0.031010075156851308,0.8134366116847935,0.005159335313665538,0.5237458193979933,0.02826828977808084,0.6909698996655518,0.010676180401011608,0.5803105464334705,0.027220411015441974,0.7471584741298326,0.006149747147821693,0.8402744074392459,0.011919895031890244,0.9439979166688319,0.0017831676750408667,0.6488846288515229,0.02522493275750964,0.8574558944870464,0.001600130875672445,0.1733077049255371,0.07858800888061523
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,25,100,31,0.0,1.0,0.7958840096390707,0.011372712380356066,0.8905752345410048,0.0022567031123872233,0.7059729754383033,0.015454490037973266,0.8398000248543728,0.005607887724915659,0.6452573880837991,0.02973321509152471,0.8356339249579621,0.004507128671582004,0.51438127090301,0.028723626158640634,0.7316053511705686,0.013114036071369689,0.5719972477206137,0.024680536490674636,0.7800774514575607,0.006399585495604879,0.8385315304364159,0.009788057650522696,0.9587004263114025,0.0010261255401918712,0.6488164987954212,0.023104140611736004,0.8835286816494478,0.0020861432171441065,0.15558938980102538,0.06743297576904297
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,10,100,31,1.0,0.8,0.7958843248473998,0.011284272954488285,0.8942137331872002,0.001949812592551018,0.7089639903174942,0.013693098068949193,0.8427570407347961,0.004864298876335301,0.6419609428666371,0.02930532268622596,0.8477282401745116,0.005317414033745251,0.5237458193979934,0.0225448823362578,0.7331103678929767,0.011614552076378145,0.5765834728991786,0.02192991937287225,0.7861823488748791,0.0055239159963525715,0.8363862768704214,0.008975868830008999,0.9589417760917712,0.0009612599495672476,0.6480749592572209,0.017346036021374515,0.8923955887031996,0.0026164944823318325,0.15852723121643067,0.08030424118041993
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,10,100,31,1.0,1.0,0.7992575267808876,0.014793202102480122,0.8903976639710013,0.0027069516612743196,0.7112594064949358,0.02041622099511657,0.839572332229056,0.006477409088358173,0.6516876688572661,0.03622195446913203,0.8352182648348189,0.002446282348581359,0.5237458193979933,0.03505169901424453,0.7312709030100335,0.014584010776197419,0.5804174773336016,0.032869752266825675,0.7797029809173052,0.007556561815153696,0.8388146647593301,0.00984880101303159,0.9565393363865414,0.0011119470366608166,0.6474132106243935,0.02268613507946925,0.8835495582524,0.0028561534787860557,0.1470212459564209,0.06600890159606934
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=1.0 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,10,100,31,1.0,1.0,0.7976578445108833,0.011181891073329965,0.8862265520518313,0.0012981216134828352,0.7080343834996587,0.01715497502053817,0.8324604995611062,0.004728993485696895,0.648890170016241,0.02524615633556281,0.8304821553977891,0.005139604182315284,0.5170568561872909,0.03170032270521145,0.7178929765886288,0.012180985853828982,0.5752608425368924,0.02754862087222521,0.7699936249086935,0.004950107258115212,0.839947239170866,0.008897194128106016,0.9541698531407338,0.000664665901737926,0.6473386102785629,0.023282251214013408,0.8775863758328322,0.002619724435557742,0.18624653816223144,0.07170891761779785
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,10,100,31,0.0,0.8,0.7955298730813664,0.012898991968232815,0.9109869809144368,0.003914913536981664,0.70850891524752,0.017188945655784695,0.8688609937977987,0.008344033824814329,0.6410024548778896,0.032442576870919504,0.8719025331704475,0.005920517391508841,0.5230769230769231,0.03010776571217897,0.7790969899665552,0.01822205437746475,0.5757033315150109,0.027576563971499782,0.8227486825273707,0.009688004734155587,0.8364012464386651,0.009294362050713295,0.9708858941970725,0.000732822577506769,0.6472179763800697,0.019798832934383656,0.9179590844185164,0.0017323894687611638,0.15597124099731446,0.06422405242919922
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,10,200,15,1.0,0.8,0.7962403526550784,0.012843540107542184,0.8848954273830966,0.0031113625410265364,0.7077099557529083,0.015683920356988252,0.8300590033211368,0.006135274735064628,0.6444279205320045,0.03253990174632919,0.8292288950362832,0.007629507363127666,0.5190635451505017,0.023306021926668006,0.7132107023411371,0.013718491171902115,0.574860268237508,0.025730192971022022,0.7667530424364443,0.007784585012810685,0.8361536451203936,0.010332707912263399,0.9511423243202433,0.001198795533822514,0.6471864169550429,0.020874237271608295,0.8734347439241125,0.0019490484699244501,0.18407802581787108,0.0632619857788086
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=0.8 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,25,200,15,1.0,0.8,0.7978370404459568,0.011976264516411707,0.8783723593526702,0.0015478837660080477,0.7085836751732341,0.01732122689079601,0.8199578851942351,0.004336970775595938,0.6493854615507196,0.030058525462624473,0.8189375323757131,0.004526809196037053,0.5183946488294314,0.03200932739533215,0.6954849498327759,0.010699727941837019,0.5761546620604928,0.027857108578467214,0.7521067444648099,0.0049909342406880075,0.8363086025457477,0.011552216793275632,0.9446985021732516,0.0007515054839255084,0.6466525932721181,0.018743780629450976,0.8577358298673419,0.001900305141833844,0.22054667472839357,0.0794830322265625
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=1.0 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,25,200,15,1.0,1.0,0.7965943316086185,0.011219536112912737,0.8720714341823397,0.0016214747497697835,0.7085925272876538,0.013104236449158512,0.811984064834166,0.0039942354141101165,0.6450228485833225,0.02962189477408942,0.8047426431421588,0.0059337757709789826,0.5210702341137123,0.020222363154288915,0.6839464882943144,0.0101305225624488,0.5762344794912828,0.021255954715697828,0.739368209336376,0.00474077071544737,0.8389724051988072,0.010980197137345897,0.9416222308474584,0.0020005217684160633,0.6460696419527102,0.022119573485637506,0.8484719890643573,0.0030637198460868975,0.1597207546234131,0.06686873435974121
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=0.8 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,10,200,15,1.0,0.8,0.7932230209251049,0.011446804092989548,0.8808572448379127,0.0013503230769625694,0.7043749104116592,0.013593873815906253,0.8237855953730573,0.0040969927414074535,0.6371354437759322,0.031056586017162366,0.822971301388231,0.006166896473528671,0.5150501672240803,0.02208371106250056,0.7021739130434783,0.01077784819018196,0.5693392247131006,0.022241438523150144,0.7576996435735746,0.004415892940529041,0.8358173263132999,0.010963932675896456,0.9485557098023165,0.0013954354220784514,0.6455743149422195,0.02126615136440389,0.8678339602364245,0.0023547029833113826,0.1750809669494629,0.07850179672241211
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=0.8 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,10,200,15,0.0,0.8,0.7921574591687011,0.013929378003127052,0.8917287098901069,0.002493947153143733,0.7017273418448436,0.017760948686309744,0.8409589623947561,0.005400155660884946,0.6359770133924864,0.0357907875360771,0.8389844716623157,0.008364987888249489,0.5090301003344482,0.029567941277993753,0.7327759197324415,0.013109770650514824,0.5650990781400523,0.028559877833137348,0.782173748428769,0.006264070520501195,0.8352763328864686,0.00929864610664606,0.9604034320767572,0.001495142333175197,0.6447668012563105,0.021413066207366528,0.89189383409188,0.0025951898484995566,0.1549753189086914,0.058792829513549805
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,25,200,15,0.0,1.0,0.7926895308281626,0.011470373899678499,0.8793932498574139,0.003153474835079726,0.7012342296436194,0.015962412723219268,0.8246049654479887,0.007646935508703542,0.6378362855075386,0.02771425507466147,0.8135470968595675,0.006509824476041888,0.5063545150501672,0.027465505241000398,0.7078595317725752,0.017906255816964606,0.5643479117470667,0.025937388296360265,0.7568611067120992,0.009258559382331378,0.8381100644868038,0.01231484616094057,0.9492068723023628,0.0016381725230528844,0.6446736023047921,0.02365952620782803,0.8631570958844229,0.002715817644931203,0.15626811981201172,0.08170976638793945
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=1.0 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,25,100,31,1.0,1.0,0.7955298730813662,0.012131502243705718,0.8818778597189544,0.0016832718625119977,0.7048765826524619,0.016798277215404462,0.8261892865027345,0.00458432044293127,0.6447181699346639,0.030264386262986036,0.8227880270732537,0.010029226606898495,0.5117056856187291,0.02938579616921576,0.7075250836120401,0.013086285984290184,0.5702891670098295,0.027444857749624078,0.7606534613960186,0.004704236173031473,0.8367689217755393,0.010409196799898063,0.9497877702654707,0.000390000705827349,0.6441763201476162,0.023990607311120293,0.8664068863737958,0.0013206029397046398,0.1665806770324707,0.06589441299438477
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=0.8 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,25,100,31,1.0,0.8,0.7951738452736875,0.008040924724241399,0.884140986248543,0.0019732154418690352,0.7029254890119198,0.011715750622205038,0.8278898357007558,0.003920873910140473,0.6457096729376881,0.021453786247035294,0.8305367815606808,0.008812108897664359,0.5063545150501672,0.02322910415275629,0.7080267558528427,0.0103002432069796,0.5673046720303453,0.018875565148193302,0.7643046036560631,0.004615218120759213,0.8365951792490651,0.009908204467193463,0.9505469059937782,0.0013951359033888494,0.6439905873210261,0.019445107509371104,0.8719844776433225,0.002786507646758149,0.15679292678833007,0.07271785736083984
LightGBM native trees=200 lr=0.1 leaves=15 child=10 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,10,200,15,0.0,0.8,0.7941101747672581,0.014323088719018481,0.8972311827268988,0.003040551568299096,0.703483924874756,0.017074015770519996,0.8495109534606501,0.005352655573220984,0.6420146630009025,0.03942790955244385,0.8470205256540215,0.006557152440573577,0.5103678929765886,0.028268289778080834,0.7478260869565216,0.011125115303331058,0.5681460917931784,0.027661117533100226,0.7942830971724792,0.006919027352549786,0.8340966509057612,0.00991035361887523,0.9634559110201503,0.000514336803632563,0.6439652039946913,0.018357266776702578,0.8995937351925362,0.0023653609297750147,0.1686110496520996,0.07375502586364746
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=0.8 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,10,100,31,0.0,0.8,0.7932234937375985,0.012705098686555318,0.9036652932075098,0.0016118502198869198,0.7024522716008441,0.014882776681007032,0.8595516486378468,0.004452200763852859,0.6393077099051906,0.03473788717104226,0.8563025086687253,0.006412013437181324,0.5090301003344482,0.023016254895097312,0.765551839464883,0.011324416691195292,0.566494242085861,0.02461404030203421,0.8082985681965752,0.004488088438095239,0.8346121796068424,0.011266592048473825,0.9677377067459414,0.0009127520090029545,0.6438213327932356,0.013795881136992953,0.90914532647258,0.002522285119490312,0.171355676651001,0.08618741035461426
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,25,100,31,1.0,1.0,0.7960624175533214,0.010574472089048525,0.8851615420673629,0.0014333223731240123,0.7084441757355904,0.013803798001620422,0.8325903803532722,0.00245749952065791,0.6432037918417643,0.028799119613406587,0.824607487956769,0.0061372325284169485,0.5217391304347826,0.02547081306308998,0.7205685618729097,0.006376480255831963,0.5757545334459053,0.02221696698938439,0.7690455957279443,0.003012461085909104,0.8371574008511903,0.009709829245020703,0.9527912695467757,0.0009924080708094273,0.6432465954434863,0.024104496628978574,0.8716927137899685,0.003370431708368448,0.14946932792663575,0.07060403823852539
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,25,100,31,1.0,0.8,0.7937546197720728,0.009746654885148854,0.8889331768053206,0.00217640205085302,0.7043091486377854,0.01192247947844916,0.8351572796656214,0.002165987898579289,0.6386938328701224,0.024790862100945464,0.8383570844648027,0.010413466309225421,0.5137123745819399,0.01802300145191635,0.7205685618729097,0.006376480255831963,0.5693313601841828,0.019496881683228037,0.7749392132065818,0.003340726309458879,0.8347507163697164,0.00872877233311985,0.9539938247901798,0.0007364460877291272,0.6431625208666272,0.018864764563246164,0.87912228469114,0.002156175523215122,0.15173749923706054,0.08043184280395507
